id,healing_event_id,step_name,ui_version,attr_score,sem_score,struct_score,visual_score,ctx_score,total_score,cand_tag,cand_testid,cand_text,is_correct,recorded_at
189,50,filter_iphone_button,v7,0.8026,0.62,0.8577,0.6708,0.615,0.620653,button,category-all,T?T C?,0,5/29/2026 14:17
190,50,filter_iphone_button,v7,0.813,0.7954,0.8327,0.6001,0.365,0.823024,button,category-airpods,AIRPODS,0,5/29/2026 14:17
191,50,filter_iphone_button,v7,0.8045,0.6785,0.8452,0.6515,0.365,0.778191,button,category-macbook,MACBOOK,0,5/29/2026 14:17
192,50,filter_iphone_button,v7,0.7879,0.62,0.6669,0.5556,0.615,0.764545,button,delete-product-6a0d531fd7e08f5e9abf614b,Xóa,0,5/29/2026 14:17
193,51,filter_ipad_button,v7,0.8233,1,0.8751,0.6835,0.365,0.763985,button,category-ipad,IPAD,1,5/29/2026 14:17
194,51,filter_ipad_button,v7,0.8149,0.8273,0.8452,0.6509,0.365,0.75847,button,category-airpods,AIRPODS,0,5/29/2026 14:17
195,51,filter_ipad_button,v7,0.8113,0.772,0.8577,0.6667,0.365,0.691535,button,category-iphone,IPHONE,0,5/29/2026 14:17
196,51,filter_ipad_button,v7,0.8093,0.62,0.8452,0.6322,0.615,0.822874,button,category-all,T?T C?,0,5/29/2026 14:17
197,51,filter_ipad_button,v7,0.8059,0.6891,0.8577,0.6813,0.365,0.764748,button,category-macbook,MACBOOK,0,5/29/2026 14:17
198,51,filter_ipad_button,v7,0.791,0.7286,0.6544,0.5734,0.615,0.733857,button,delete-product-6a0d531fd7e08f5e9abf6166,Xóa,0,5/29/2026 14:17
199,52,filter_macbook_button,v7,0.8286,1,0.8751,0.6812,0.365,0.729533,button,category-macbook,MACBOOK,1,5/29/2026 14:18
200,52,filter_macbook_button,v7,0.808,0.7286,0.8577,0.6758,0.365,0.728237,button,category-airpods,AIRPODS,0,5/29/2026 14:18
201,52,filter_macbook_button,v7,0.8067,0.6785,0.8327,0.583,0.615,0.728237,button,category-all,T?T C?,0,5/29/2026 14:18
202,52,filter_macbook_button,v7,0.8059,0.6891,0.8577,0.6588,0.365,0.797819,button,category-ipad,IPAD,0,5/29/2026 14:18
203,52,filter_macbook_button,v7,0.8045,0.6785,0.8452,0.626,0.365,0.627949,button,category-iphone,IPHONE,0,5/29/2026 14:18
204,52,filter_macbook_button,v7,0.7901,0.696,0.6419,0.6009,0.615,0.617651,button,delete-product-6a0d531fd7e08f5e9abf6166,Xóa,0,5/29/2026 14:18
205,53,filter_airpods_button,v7,0.8286,1,0.8751,0.6775,0.365,0.597937,button,category-airpods,AIRPODS,1,5/29/2026 14:18
206,53,filter_airpods_button,v7,0.808,0.7286,0.8577,0.6427,0.365,0.598432,button,category-macbook,MACBOOK,0,5/29/2026 14:18
207,53,filter_airpods_button,v7,0.8104,0.7582,0.8452,0.6053,0.365,0.592004,button,category-ipad,IPAD,0,5/29/2026 14:18
208,53,filter_airpods_button,v7,0.813,0.7954,0.8327,0.5616,0.365,0.818218,button,category-iphone,IPHONE,0,5/29/2026 14:18
209,53,filter_airpods_button,v7,0.8067,0.62,0.8202,0.5387,0.615,0.650214,button,category-all,T?T C?,0,5/29/2026 14:18
210,53,filter_airpods_button,v7,0.7876,0.696,0.6294,0.6052,0.615,0.664638,button,delete-product-6a0d531fd7e08f5e9abf6166,Xóa,0,5/29/2026 14:18
211,54,filter_T?t c?_button,v7,0.8797,1,0.8751,0.6843,0.615,0.664434,button,category-all,T?T C?,1,5/29/2026 14:19
212,54,filter_T?t c?_button,v7,0.8026,0.62,0.8577,0.6685,0.365,0.612098,button,category-iphone,IPHONE,0,5/29/2026 14:19
213,54,filter_T?t c?_button,v7,0.8067,0.6785,0.8327,0.6028,0.365,0.613767,button,category-macbook,MACBOOK,0,5/29/2026 14:19
214,54,filter_T?t c?_button,v7,0.8093,0.62,0.8452,0.6306,0.365,0.7462,button,category-ipad,IPAD,0,5/29/2026 14:19
215,54,filter_T?t c?_button,v7,0.7887,0.62,0.6828,0.5887,0.615,0.696577,button,delete-product-6a0d531fd7e08f5e9abf614b,Xóa,0,5/29/2026 14:19
216,54,filter_T?t c?_button,v7,0.8067,0.62,0.8202,0.5445,0.365,0.659367,button,category-airpods,AIRPODS,0,5/29/2026 14:19
217,55,email_field,v8,0.4916,0.87,0.7849,0.7488,0.365,0.693941,input,login-email_v8,,1,5/29/2026 14:19
218,55,email_field,v8,0.2925,0.87,0.741,0.6585,0.365,0.690332,input,login-password_v8,,0,5/29/2026 14:19
219,56,password_field,v8,0.4666,0.87,0.769,0.744,0.365,0.687866,input,login-password_v8,,1,5/29/2026 14:19
220,56,password_field,v8,0.3383,0.82,0.7451,0.7416,0.365,0.72875,input,login-email_v8,,0,5/29/2026 14:19
221,57,login_button,v8,0.7233,1,0.9811,0.7419,0.365,0.69502,button,btn-login_v8,Ðang nh?p,1,5/29/2026 14:19
222,58,search_input,v8,0.315,1,0.6868,0.7545,0.615,0.66943,input,,,1,5/29/2026 14:19
223,59,filter_iphone_button,v8,0.64,1,0.5741,0.7471,0.365,0.659861,button,,IPHONE,1,5/29/2026 14:20
224,59,filter_iphone_button,v8,0.7467,0.6707,0.7707,0.5397,0.365,0.658958,button,,Ðang xu?t,0,5/29/2026 14:20
225,59,filter_iphone_button,v8,0.64,0.772,0.5631,0.7255,0.365,0.658507,button,,IPAD,0,5/29/2026 14:20
226,59,filter_iphone_button,v8,0.64,0.7954,0.5358,0.6148,0.365,0.739695,button,,AIRPODS,0,5/29/2026 14:20
227,59,filter_iphone_button,v8,0.64,0.6785,0.5483,0.6846,0.365,0.617651,button,,MACBOOK,0,5/29/2026 14:20
228,59,filter_iphone_button,v8,0.552,0.62,0.5638,0.7044,0.615,0.574856,button,,T?T C?,0,5/29/2026 14:20
229,60,filter_ipad_button,v8,0.64,1,0.5756,0.7457,0.365,0.569708,button,,IPAD,1,5/29/2026 14:20
230,60,filter_ipad_button,v8,0.7467,0.62,0.7832,0.5429,0.365,0.561011,button,,Ðang xu?t,0,5/29/2026 14:20
231,60,filter_ipad_button,v8,0.64,0.8273,0.5483,0.6754,0.365,0.576338,button,,AIRPODS,0,5/29/2026 14:20
232,60,filter_ipad_button,v8,0.64,0.772,0.5616,0.6981,0.365,0.853814,button,,IPHONE,0,5/29/2026 14:20
233,60,filter_ipad_button,v8,0.64,0.6891,0.5608,0.7352,0.365,0.650214,button,,MACBOOK,0,5/29/2026 14:20
234,60,filter_ipad_button,v8,0.552,0.62,0.5513,0.6421,0.615,0.664638,button,,T?T C?,0,5/29/2026 14:20
235,61,filter_macbook_button,v8,0.64,1,0.5733,0.7443,0.365,0.664434,button,,MACBOOK,1,5/29/2026 14:21
236,61,filter_macbook_button,v8,0.7467,0.62,0.7957,0.5373,0.365,0.612098,button,,Ðang xu?t,0,5/29/2026 14:21
237,61,filter_macbook_button,v8,0.64,0.7286,0.5608,0.7229,0.365,0.613008,button,,AIRPODS,0,5/29/2026 14:21
238,61,filter_macbook_button,v8,0.64,0.6891,0.5631,0.7027,0.365,0.795866,button,,IPAD,0,5/29/2026 14:21
239,61,filter_macbook_button,v8,0.64,0.6785,0.5491,0.6478,0.365,0.766777,button,,IPHONE,0,5/29/2026 14:21
240,61,filter_macbook_button,v8,0.552,0.6785,0.5388,0.5881,0.615,0.766005,button,,T?T C?,0,5/29/2026 14:21
241,62,filter_airpods_button,v8,0.64,1,0.5733,0.742,0.365,0.75993,button,,AIRPODS,1,5/29/2026 14:21
242,62,filter_airpods_button,v8,0.7467,0.62,0.7832,0.5387,0.365,0.722094,button,,Ðang xu?t,0,5/29/2026 14:21
243,62,filter_airpods_button,v8,0.64,0.7286,0.5608,0.6832,0.365,0.729822,button,,MACBOOK,0,5/29/2026 14:21
244,62,filter_airpods_button,v8,0.64,0.7582,0.5506,0.6312,0.365,0.795878,button,,IPAD,0,5/29/2026 14:21
245,62,filter_airpods_button,v8,0.64,0.7954,0.5366,0.5725,0.365,0.758222,button,,IPHONE,0,5/29/2026 14:21
246,62,filter_airpods_button,v8,0.4829,0.696,0.5439,0.5408,0.615,0.695086,button,,Xóa,0,5/29/2026 14:21
247,63,filter_T?t c?_button,v8,0.64,1,0.5763,0.7481,0.615,0.72835,button,,T?T C?,1,5/29/2026 14:22
248,63,filter_T?t c?_button,v8,0.7467,0.7213,0.7627,0.5404,0.365,0.72835,button,,Ðang xu?t,0,5/29/2026 14:22
249,63,filter_T?t c?_button,v8,0.552,0.62,0.5616,0.7283,0.365,0.726922,button,,IPHONE,0,5/29/2026 14:22
250,63,filter_T?t c?_button,v8,0.552,0.6785,0.5358,0.6229,0.365,0.78941,button,,MACBOOK,0,5/29/2026 14:22
251,63,filter_T?t c?_button,v8,0.552,0.62,0.5506,0.6702,0.365,0.617651,button,,IPAD,0,5/29/2026 14:22
252,63,filter_T?t c?_button,v8,0.4829,0.62,0.5939,0.5425,0.615,0.596107,button,,Xóa,0,5/29/2026 14:22
253,64,email_field,v9,0.5136,0.87,0.757,0.7477,0.615,0.583483,input,v9-email-input,,1,5/29/2026 14:22
254,64,email_field,v9,0.2742,0.87,0.7299,0.6515,0.365,0.582259,input,v9-password-input,,0,5/29/2026 14:22
255,65,password_field,v9,0.704,0.87,0.8252,0.736,0.365,0.587333,input,v9-password-input,,1,5/29/2026 14:22
256,65,password_field,v9,0.4625,0.82,0.7203,0.7325,0.615,0.838187,input,v9-email-input,,0,5/29/2026 14:22
257,66,login_button,v9,0.6427,0.8733,0.4542,0.7272,0.615,0.650214,button,v9-submit-login,Xác nh?n dang nh?p,1,5/29/2026 14:22
258,67,search_input,v9,0.9045,1,0.8511,0.7545,0.615,0.664638,input,v9-search,,1,5/29/2026 14:22
259,68,filter_iphone_button,v9,0.9894,1,0.88,0.7471,0.365,0.664434,button,v9-filter-iphone,IPHONE,1,5/29/2026 14:23
260,68,filter_iphone_button,v9,0.9752,0.772,0.8626,0.7255,0.365,0.612098,button,v9-filter-ipad,IPAD,0,5/29/2026 14:23
261,68,filter_iphone_button,v9,0.9753,0.7954,0.8376,0.6148,0.365,0.595053,button,v9-filter-airpods,AIRPODS,0,5/29/2026 14:23
262,68,filter_iphone_button,v9,0.9671,0.6785,0.8501,0.6846,0.365,0.766102,button,v9-filter-macbook,MACBOOK,0,5/29/2026 14:23
263,68,filter_iphone_button,v9,0.8793,0.62,0.8626,0.7044,0.615,0.76533,button,v9-filter-all,T?T C?,0,5/29/2026 14:23
264,68,filter_iphone_button,v9,0.7786,0.7213,0.6874,0.5422,0.615,0.76533,button,v9-edit-6a0d531fd7e08f5e9abf6174,Ch?nh s?a,0,5/29/2026 14:23
265,69,filter_ipad_button,v9,0.9879,1,0.88,0.7457,0.365,0.735222,button,v9-filter-ipad,IPAD,1,5/29/2026 14:23
266,69,filter_ipad_button,v9,0.9781,0.8273,0.8501,0.6754,0.365,0.732652,button,v9-filter-airpods,AIRPODS,0,5/29/2026 14:23
267,69,filter_ipad_button,v9,0.9752,0.772,0.8626,0.6981,0.365,0.728724,button,v9-filter-iphone,IPHONE,0,5/29/2026 14:23
268,69,filter_ipad_button,v9,0.9694,0.6891,0.8626,0.7352,0.365,0.767348,button,v9-filter-macbook,MACBOOK,0,5/29/2026 14:23
269,69,filter_ipad_button,v9,0.887,0.62,0.8501,0.6421,0.615,0.733561,button,v9-filter-all,T?T C?,0,5/29/2026 14:23
270,69,filter_ipad_button,v9,0.7848,0.6785,0.6699,0.539,0.615,0.732265,button,v9-edit-6a0d531fd7e08f5e9abf61ed,Ch?nh s?a,0,5/29/2026 14:23
271,70,filter_macbook_button,v9,0.99,1,0.88,0.7443,0.365,0.718837,button,v9-filter-macbook,MACBOOK,1,5/29/2026 14:24
272,70,filter_macbook_button,v9,0.97,0.7286,0.8626,0.7229,0.365,0.653074,button,v9-filter-airpods,AIRPODS,0,5/29/2026 14:24
273,70,filter_macbook_button,v9,0.9694,0.6891,0.8626,0.7027,0.365,0.701463,button,v9-filter-ipad,IPAD,0,5/29/2026 14:24
274,70,filter_macbook_button,v9,0.9671,0.6785,0.8501,0.6478,0.365,0.758571,button,v9-filter-iphone,IPHONE,0,5/29/2026 14:24
275,70,filter_macbook_button,v9,0.8826,0.6785,0.8376,0.5881,0.615,0.617651,button,v9-filter-all,T?T C?,0,5/29/2026 14:24
276,70,filter_macbook_button,v9,0.7813,0.6675,0.661,0.5439,0.615,0.606249,button,v9-edit-6a0d531fd7e08f5e9abf628a,Ch?nh s?a,0,5/29/2026 14:24
277,71,filter_airpods_button,v9,0.99,1,0.88,0.742,0.365,0.592644,button,v9-filter-airpods,AIRPODS,1,5/29/2026 14:24
278,71,filter_airpods_button,v9,0.97,0.7286,0.8626,0.6832,0.365,0.589305,button,v9-filter-macbook,MACBOOK,0,5/29/2026 14:24
279,71,filter_airpods_button,v9,0.9737,0.7582,0.8501,0.6312,0.365,0.593624,button,v9-filter-ipad,IPAD,0,5/29/2026 14:24
280,71,filter_airpods_button,v9,0.9753,0.7954,0.8376,0.5725,0.365,0.767741,button,v9-filter-iphone,IPHONE,0,5/29/2026 14:24
281,71,filter_airpods_button,v9,0.8826,0.62,0.8251,0.5408,0.615,0.650214,button,v9-filter-all,T?T C?,0,5/29/2026 14:24
282,71,filter_airpods_button,v9,0.7841,0.6675,0.6449,0.5436,0.615,0.664638,button,v9-edit-6a0d531fd7e08f5e9abf61ed,Ch?nh s?a,0,5/29/2026 14:24
283,72,filter_T?t c?_button,v9,0.987,1,0.88,0.7481,0.615,0.664434,button,v9-filter-all,T?T C?,1,5/29/2026 14:25
284,72,filter_T?t c?_button,v9,0.8793,0.62,0.8626,0.7283,0.365,0.612098,button,v9-filter-iphone,IPHONE,0,5/29/2026 14:25
285,72,filter_T?t c?_button,v9,0.8826,0.6785,0.8376,0.6229,0.365,0.613946,button,v9-filter-macbook,MACBOOK,0,5/29/2026 14:25
286,72,filter_T?t c?_button,v9,0.887,0.62,0.8501,0.6702,0.365,0.733532,button,v9-filter-ipad,IPAD,0,5/29/2026 14:25
287,72,filter_T?t c?_button,v9,0.8826,0.62,0.8251,0.551,0.365,0.68573,button,v9-filter-airpods,AIRPODS,0,5/29/2026 14:25
288,72,filter_T?t c?_button,v9,0.782,0.6707,0.7021,0.5415,0.615,0.675974,button,v9-edit-6a0d531fd7e08f5e9abf628a,Ch?nh s?a,0,5/29/2026 14:25
289,73,email_field,v10,0.2242,0.87,0.6075,0.7004,0.365,0.670378,input,,,1,5/29/2026 14:25
290,73,email_field,v10,0.0275,0.87,0.5379,0.5759,0.365,0.670378,input,,,0,5/29/2026 14:25
291,74,password_field,v10,0.27,0.87,0.6049,0.6634,0.365,0.669738,input,,,1,5/29/2026 14:25
292,74,password_field,v10,0.0733,0.82,0.5365,0.7659,0.365,0.719622,input,,,0,5/29/2026 14:25
293,75,login_button,v10,0.4657,0.6545,0.493,0.6404,0.615,0.672778,button,,Vào tài kho?n,1,5/29/2026 14:25
294,76,search_input,v10,0.93,1,0.88,0.7545,0.615,0.64623,input,,,1,5/29/2026 14:25
295,77,filter_iphone_button,v10,0.93,1,0.8023,0.6749,0.615,0.648098,button,,IPHONE,1,5/29/2026 14:26
296,77,filter_iphone_button,v10,0.93,0.772,0.8023,0.744,0.615,0.644282,button,,IPAD,0,5/29/2026 14:26
297,77,filter_iphone_button,v10,0.93,0.7954,0.8023,0.6148,0.615,0.640158,button,,AIRPODS,0,5/29/2026 14:26
298,77,filter_iphone_button,v10,0.93,0.6785,0.8023,0.7363,0.615,0.65497,button,,MACBOOK,0,5/29/2026 14:26
299,77,filter_iphone_button,v10,0.842,0.62,0.8023,0.7044,0.615,0.617651,button,,T?T C?,0,5/29/2026 14:26
300,77,filter_iphone_button,v10,0.7971,0.7044,0.6628,0.5436,0.615,0.585966,button,btn-delete-6a0d531fd7e08f5e9abf6174,Xóa s?n ph?m,0,5/29/2026 14:26
301,78,filter_ipad_button,v10,0.93,1,0.7898,0.6999,0.615,0.586902,button,,IPAD,1,5/29/2026 14:26
302,78,filter_ipad_button,v10,0.93,0.8273,0.7898,0.6754,0.615,0.568806,button,,AIRPODS,0,5/29/2026 14:26
303,78,filter_ipad_button,v10,0.93,0.772,0.7898,0.7301,0.615,0.550454,button,,IPHONE,0,5/29/2026 14:26
304,78,filter_ipad_button,v10,0.93,0.6891,0.7898,0.7352,0.615,0.739282,button,,MACBOOK,0,5/29/2026 14:26
305,78,filter_ipad_button,v10,0.842,0.62,0.7898,0.6421,0.615,0.650214,button,,T?T C?,0,5/29/2026 14:26
306,78,filter_ipad_button,v10,0.7962,0.7286,0.6552,0.5383,0.615,0.664638,button,btn-edit-6a0d531fd7e08f5e9abf619d,S?a,0,5/29/2026 14:26
307,79,filter_macbook_button,v10,0.93,1,0.7773,0.697,0.615,0.664434,button,,MACBOOK,1,5/29/2026 14:27
308,79,filter_macbook_button,v10,0.93,0.7286,0.7773,0.7229,0.615,0.612098,button,,AIRPODS,0,5/29/2026 14:27
309,79,filter_macbook_button,v10,0.93,0.6785,0.7773,0.7458,0.615,0.514668,button,,IPHONE,0,5/29/2026 14:27
310,79,filter_macbook_button,v10,0.93,0.6891,0.7773,0.6447,0.615,0.687874,button,,IPAD,0,5/29/2026 14:27
311,79,filter_macbook_button,v10,0.842,0.6785,0.7773,0.5881,0.615,0.651042,button,,T?T C?,0,5/29/2026 14:27
312,79,filter_macbook_button,v10,0.7948,0.696,0.6462,0.5324,0.615,0.64965,button,btn-edit-6a0d531fd7e08f5e9abf6174,S?a,0,5/29/2026 14:27
313,80,filter_airpods_button,v10,0.93,1,0.7648,0.742,0.615,0.64965,button,,AIRPODS,1,5/29/2026 14:27
314,80,filter_airpods_button,v10,0.93,0.7954,0.7648,0.6922,0.615,0.59911,button,,IPHONE,0,5/29/2026 14:27
315,80,filter_airpods_button,v10,0.93,0.7286,0.7648,0.6231,0.615,0.620142,button,,MACBOOK,0,5/29/2026 14:27
316,80,filter_airpods_button,v10,0.93,0.7582,0.7648,0.5697,0.615,0.710122,button,,IPAD,0,5/29/2026 14:27
317,80,filter_airpods_button,v10,0.842,0.62,0.7648,0.5408,0.615,0.648562,button,,T?T C?,0,5/29/2026 14:27
318,80,filter_airpods_button,v10,0.7993,0.7,0.6253,0.5422,0.615,0.586486,button,btn-delete-6a0d531fd7e08f5e9abf6174,Xóa s?n ph?m,0,5/29/2026 14:27
319,81,filter_T?t c?_button,v10,0.93,1,0.8193,0.7481,0.615,0.61869,button,,T?T C?,1,5/29/2026 14:28
320,81,filter_T?t c?_button,v10,0.842,0.6785,0.8193,0.6826,0.615,0.61869,button,,MACBOOK,0,5/29/2026 14:28
321,81,filter_T?t c?_button,v10,0.842,0.62,0.8193,0.7252,0.615,0.617262,button,,IPAD,0,5/29/2026 14:28
322,81,filter_T?t c?_button,v10,0.842,0.62,0.8193,0.6141,0.615,0.679702,button,,IPHONE,0,5/29/2026 14:28
323,81,filter_T?t c?_button,v10,0.842,0.62,0.8193,0.551,0.615,0.617651,button,,AIRPODS,0,5/29/2026 14:28
324,81,filter_T?t c?_button,v10,0.7986,0.7044,0.6787,0.5443,0.615,0.492375,button,btn-delete-6a0d531fd7e08f5e9abf6174,Xóa s?n ph?m,0,5/29/2026 14:28
325,82,email_field,v11,0.4396,0.87,0.8129,0.6616,0.365,0.487135,input,auth-field-email,,1,5/29/2026 14:28
326,82,email_field,v11,0.126,0.87,0.7372,0.5383,0.365,0.476571,input,auth-field-password,,0,5/29/2026 14:28
327,83,password_field,v11,0.6291,0.87,0.8151,0.6246,0.365,0.486453,input,auth-field-password,,1,5/29/2026 14:28
328,83,password_field,v11,0.3093,0.82,0.7433,0.7429,0.365,0.851633,input,auth-field-email,,0,5/29/2026 14:28
329,84,login_button,v11,0.6135,1,0.81,0.6032,0.365,0.653661,button,auth-submit-btn,Ðang nh?p,1,5/29/2026 14:28
330,85,search_input,v11,0.855,1,0.88,0.7355,0.615,0.652851,input,,,1,5/29/2026 14:28
331,86,filter_iphone_button,v11,0.842,1,0.88,0.7287,0.365,0.652851,button,,IPHONE,1,5/29/2026 14:28
332,86,filter_iphone_button,v11,0.842,0.772,0.8626,0.7113,0.365,0.652851,button,,IPAD,0,5/29/2026 14:28
333,86,filter_iphone_button,v11,0.842,0.62,0.8626,0.6934,0.615,0.652851,button,,T?T C?,0,5/29/2026 14:28
334,86,filter_iphone_button,v11,0.842,0.7954,0.8376,0.6092,0.365,0.768106,button,,AIRPODS,0,5/29/2026 14:28
335,86,filter_iphone_button,v11,0.842,0.6785,0.8501,0.6754,0.365,0.7261,button,,MACBOOK,0,5/29/2026 14:28
336,86,filter_iphone_button,v11,0.7729,0.62,0.679,0.5415,0.615,0.75273,button,,Xóa,0,5/29/2026 14:28
337,87,filter_ipad_button,v11,0.842,1,0.88,0.7277,0.365,0.754446,button,,IPAD,1,5/29/2026 14:29
338,87,filter_ipad_button,v11,0.842,0.8273,0.8501,0.6668,0.365,0.751858,button,,AIRPODS,0,5/29/2026 14:29
339,87,filter_ipad_button,v11,0.842,0.772,0.8626,0.6879,0.365,0.72591,button,,IPHONE,0,5/29/2026 14:29
340,87,filter_ipad_button,v11,0.842,0.6891,0.8626,0.7187,0.365,0.792418,button,,MACBOOK,0,5/29/2026 14:29
341,87,filter_ipad_button,v11,0.842,0.62,0.8501,0.6356,0.615,0.756983,button,,T?T C?,0,5/29/2026 14:29
342,87,filter_ipad_button,v11,0.7729,0.7286,0.6665,0.5443,0.615,0.685866,button,,Xóa,0,5/29/2026 14:29
343,88,filter_macbook_button,v11,0.842,1,0.88,0.7263,0.365,0.720135,button,,MACBOOK,1,5/29/2026 14:29
344,88,filter_macbook_button,v11,0.842,0.7286,0.8626,0.7091,0.365,0.721306,button,,AIRPODS,0,5/29/2026 14:29
345,88,filter_macbook_button,v11,0.842,0.6785,0.8376,0.5831,0.615,0.717276,button,,T?T C?,0,5/29/2026 14:29
346,88,filter_macbook_button,v11,0.842,0.6891,0.8626,0.6915,0.365,0.724705,button,,IPAD,0,5/29/2026 14:29
347,88,filter_macbook_button,v11,0.842,0.6785,0.8501,0.6408,0.365,0.617651,button,,IPHONE,0,5/29/2026 14:29
348,88,filter_macbook_button,v11,0.7729,0.696,0.654,0.539,0.615,0.585889,button,,Xóa,0,5/29/2026 14:29
349,89,filter_airpods_button,v11,0.842,1,0.88,0.7248,0.365,0.583951,button,,AIRPODS,1,5/29/2026 14:30
350,89,filter_airpods_button,v11,0.842,0.7286,0.8626,0.6742,0.365,0.579538,button,,MACBOOK,0,5/29/2026 14:30
351,89,filter_airpods_button,v11,0.842,0.7582,0.8501,0.6249,0.365,0.585903,button,,IPAD,0,5/29/2026 14:30
352,89,filter_airpods_button,v11,0.842,0.7954,0.8376,0.568,0.365,0.87992,button,,IPHONE,0,5/29/2026 14:30
353,89,filter_airpods_button,v11,0.842,0.62,0.8251,0.5408,0.615,0.650214,button,,T?T C?,0,5/29/2026 14:30
354,89,filter_airpods_button,v11,0.7729,0.696,0.6415,0.5404,0.615,0.664638,button,,Xóa,0,5/29/2026 14:30
355,90,filter_T?t c?_button,v11,0.93,1,0.88,0.7294,0.615,0.664434,button,,T?T C?,1,5/29/2026 14:31
356,90,filter_T?t c?_button,v11,0.842,0.62,0.8626,0.7143,0.365,0.619299,button,,IPHONE,0,5/29/2026 14:31
357,90,filter_T?t c?_button,v11,0.842,0.6785,0.8376,0.6169,0.365,0.618971,button,,MACBOOK,0,5/29/2026 14:31
358,90,filter_T?t c?_button,v11,0.842,0.62,0.8501,0.6619,0.365,0.77104,button,,IPAD,0,5/29/2026 14:31
359,90,filter_T?t c?_button,v11,0.842,0.62,0.8251,0.5468,0.365,0.756446,button,,AIRPODS,0,5/29/2026 14:31
360,90,filter_T?t c?_button,v11,0.7467,0.7213,0.7627,0.5404,0.365,0.74779,button,,Ðang xu?t,0,5/29/2026 14:31
361,91,contact_name_field,v2,0.8737,1,0.88,0.7512,0.365,0.713474,input,,,1,5/29/2026 14:35
362,91,contact_name_field,v2,0.6467,1,0.8618,0.6495,0.365,0.709438,input,,,0,5/29/2026 14:35
363,91,contact_name_field,v2,0.6531,1,0.8652,0.5475,0.365,0.642026,input,,,0,5/29/2026 14:35
364,92,contact_phone_field,v2,0.8625,1,0.88,0.738,0.365,0.748857,input,,,1,5/29/2026 14:35
365,92,contact_phone_field,v2,0.6467,0.95,0.8618,0.7348,0.365,0.717537,input,,,0,5/29/2026 14:35
366,92,contact_phone_field,v2,0.6467,1,0.8545,0.6368,0.365,0.715577,input,,,0,5/29/2026 14:35
367,93,contact_mess_field,v2,0.845,1,0.88,0.7245,0.365,0.701997,input,,,1,5/29/2026 14:35
368,93,contact_mess_field,v2,0.6467,0.95,0.8545,0.7492,0.365,0.698745,input,,,0,5/29/2026 14:35
369,93,contact_mess_field,v2,0.6467,0.95,0.8652,0.6472,0.365,0.703397,input,,,0,5/29/2026 14:35
370,94,contact_submit_button,v2,0.93,0.5583,0.88,0.716,0.615,0.722673,button,,G?i yêu c?u,1,5/29/2026 14:35
371,94,contact_submit_button,v2,0.7414,0.7582,0.7516,0.4799,0.365,0.617651,button,,Ðang xu?t,0,5/29/2026 14:35
372,95,contact_name_field,v3,0.9745,1,0.845,0.7512,0.615,0.55484,input,v3-ct-name,,1,5/29/2026 14:36
373,95,contact_name_field,v3,0.6846,1,0.8268,0.6495,0.615,0.55484,input,v3-ct-phone,,0,5/29/2026 14:36
374,95,contact_name_field,v3,0.6954,1,0.8302,0.5475,0.615,0.55484,input,v3-ct-message,,0,5/29/2026 14:36
375,96,contact_phone_field,v3,0.9767,1,0.845,0.738,0.615,0.554052,input,v3-ct-phone,,1,5/29/2026 14:36
376,96,contact_phone_field,v3,0.6846,0.95,0.8268,0.7348,0.615,0.780299,input,v3-ct-name,,0,5/29/2026 14:36
377,96,contact_phone_field,v3,0.6738,1,0.8195,0.6368,0.615,0.650214,input,v3-ct-message,,0,5/29/2026 14:36
378,97,contact_mess_field,v3,0.9692,1,0.845,0.7245,0.615,0.651144,input,v3-ct-message,,1,5/29/2026 14:36
379,97,contact_mess_field,v3,0.6766,0.95,0.8195,0.7492,0.615,0.651144,input,v3-ct-phone,,0,5/29/2026 14:36
380,97,contact_mess_field,v3,0.6993,0.95,0.8302,0.6472,0.615,0.651144,input,v3-ct-name,,0,5/29/2026 14:36
381,98,contact_submit_button,v3,0.9712,1,0.8545,0.6092,0.615,0.651144,button,v3-ct-btn-submit,G?i thông tin,1,5/29/2026 14:36
382,98,contact_submit_button,v3,0.7414,0.7582,0.7516,0.4799,0.365,0.792198,button,,Ðang xu?t,0,5/29/2026 14:36
383,99,contact_name_field,v4,0.8822,1,0.8411,0.7146,0.365,0.775426,input,v4-contact-name,,1,5/29/2026 14:36
384,99,contact_name_field,v4,0.5942,1,0.8229,0.6413,0.365,0.76057,input,v4-contact-phone,,0,5/29/2026 14:36
385,99,contact_name_field,v4,0.6093,1,0.8263,0.5348,0.365,0.759846,input,v4-contact-mess,,0,5/29/2026 14:36
386,100,contact_phone_field,v4,0.8828,1,0.8411,0.7061,0.365,0.759846,input,v4-contact-phone,,1,5/29/2026 14:36
387,100,contact_phone_field,v4,0.5942,0.95,0.8229,0.6728,0.365,0.72969,input,v4-contact-name,,0,5/29/2026 14:36
388,100,contact_phone_field,v4,0.5873,1,0.8156,0.6103,0.365,0.815862,input,v4-contact-mess,,0,5/29/2026 14:36
389,101,contact_mess_field,v4,0.8822,1,0.8411,0.6848,0.365,0.8959,input,v4-contact-mess,,1,5/29/2026 14:36
390,101,contact_mess_field,v4,0.5873,0.95,0.8156,0.6968,0.365,0.8005,input,v4-contact-phone,,0,5/29/2026 14:36
391,101,contact_mess_field,v4,0.6093,0.95,0.8263,0.5956,0.365,0.7891,input,v4-contact-name,,0,5/29/2026 14:36
