id,healing_event_id,step_name,ui_version,attr_score,sem_score,struct_score,visual_score,ctx_score,total_score,cand_tag,cand_testid,cand_text,is_correct,recorded_at
380,97,contact_mess_field,v3,0.6766,0.95,0.8195,0.7492,0.764,0.8068,input,v3-ct-phone,,0,2026-05-26 11:54:51
381,98,contact_submit_button,v3,0.9712,1.0,0.8545,0.6092,0.764,0.948,button,v3-ct-btn-submit,Gửi thông tin,1,2026-05-26 11:54:51
382,98,contact_submit_button,v3,0.7414,0.7582,0.7516,0.4799,0.484,0.7498,button,,Đăng xuất,0,2026-05-26 11:54:51
383,99,contact_name_field,v4,0.8822,1.0,0.8411,0.7146,0.764,0.9096,input,v4-contact-name,,1,2026-05-26 11:55:18
384,99,contact_name_field,v4,0.6093,1.0,0.8263,0.5348,0.764,0.799,input,v4-contact-mess,,0,2026-05-26 11:55:18
385,99,contact_name_field,v4,0.5942,1.0,0.8229,0.6413,0.764,0.7922,input,v4-contact-phone,,0,2026-05-26 11:55:18
386,100,contact_phone_field,v4,0.8828,1.0,0.8411,0.7061,0.764,0.9098,input,v4-contact-phone,,1,2026-05-26 11:55:18
387,100,contact_phone_field,v4,0.5873,1.0,0.8156,0.6103,0.764,0.7874,input,v4-contact-mess,,0,2026-05-26 11:55:18
388,100,contact_phone_field,v4,0.5942,0.95,0.8229,0.6728,0.764,0.7756,input,v4-contact-name,,0,2026-05-26 11:55:18
389,101,contact_mess_field,v4,0.8822,1.0,0.8411,0.6848,0.764,0.9096,input,v4-contact-mess,,1,2026-05-26 11:55:19
390,101,contact_mess_field,v4,0.6093,0.95,0.8263,0.5956,0.764,0.7825,input,v4-contact-name,,0,2026-05-26 11:55:19
391,101,contact_mess_field,v4,0.5873,0.95,0.8156,0.6968,0.764,0.7709,input,v4-contact-phone,,0,2026-05-26 11:55:19
392,102,contact_submit_button,v4,0.806,1.0,0.725,0.6171,0.764,0.8473,button,v4-btn-contact-submit,Gửi thông tin,1,2026-05-26 11:55:19
393,102,contact_submit_button,v4,0.7414,0.7582,0.7516,0.4799,0.484,0.7498,button,,Đăng xuất,0,2026-05-26 11:55:19
394,103,contact_name_field,v5,0.93,1.0,0.845,0.5985,0.764,0.9293,input,,,1,2026-05-26 11:55:46
395,103,contact_name_field,v5,0.6674,1.0,0.8302,0.5257,0.764,0.8227,input,,,0,2026-05-26 11:55:46
396,103,contact_name_field,v5,0.6542,1.0,0.8268,0.5257,0.764,0.8166,input,,,0,2026-05-26 11:55:46
397,104,contact_phone_field,v5,0.93,1.0,0.845,0.5555,0.764,0.9293,input,,,1,2026-05-26 11:55:46
398,104,contact_phone_field,v5,0.6523,1.0,0.8195,0.5257,0.764,0.8139,input,,,0,2026-05-26 11:55:46
399,104,contact_phone_field,v5,0.6542,0.95,0.8268,0.683,0.764,0.8001,input,,,0,2026-05-26 11:55:46
400,105,contact_mess_field,v5,0.93,1.0,0.845,0.5257,0.764,0.9293,input,,,1,2026-05-26 11:55:47
401,105,contact_mess_field,v5,0.6674,0.95,0.8302,0.7335,0.764,0.8062,input,,,0,2026-05-26 11:55:47
402,105,contact_mess_field,v5,0.6523,0.95,0.8195,0.6412,0.764,0.7974,input,,,0,2026-05-26 11:55:47
403,106,contact_submit_button,v5,0.93,1.0,0.8545,0.5261,0.764,0.932,button,,Gửi thông tin,1,2026-05-26 11:55:48
404,106,contact_submit_button,v5,0.7414,0.7582,0.7516,0.4799,0.484,0.7498,button,,Đăng xuất,0,2026-05-26 11:55:48
405,107,contact_name_field,v6,0.4997,1.0,0.7816,0.7512,0.764,0.7437,input,v6-contact-name,,1,2026-05-26 11:56:14
406,107,contact_name_field,v6,0.3783,1.0,0.7564,0.5475,0.764,0.6893,input,v6-contact-mess,,0,2026-05-26 11:56:14
407,107,contact_name_field,v6,0.37,1.0,0.764,0.6495,0.764,0.6882,input,v6-contact-phone,,0,2026-05-26 11:56:14
408,108,contact_phone_field,v6,0.4691,1.0,0.7816,0.738,0.764,0.7318,input,v6-contact-phone,,1,2026-05-26 11:56:15
409,108,contact_phone_field,v6,0.365,1.0,0.7545,0.6368,0.764,0.6836,input,v6-contact-mess,,0,2026-05-26 11:56:15
410,108,contact_phone_field,v6,0.37,0.95,0.7659,0.7348,0.764,0.6723,input,v6-contact-name,,0,2026-05-26 11:56:15
411,109,contact_mess_field,v6,0.4238,1.0,0.7693,0.7245,0.764,0.7107,input,v6-contact-mess,,1,2026-05-26 11:56:16
412,109,contact_mess_field,v6,0.3847,0.95,0.768,0.6472,0.764,0.6786,input,v6-contact-name,,0,2026-05-26 11:56:16
413,109,contact_mess_field,v6,0.365,0.95,0.764,0.7492,0.764,0.6698,input,v6-contact-phone,,0,2026-05-26 11:56:16
414,110,contact_submit_button,v6,0.9146,0.8328,0.88,0.716,0.764,0.8779,button,v6-btn-contact-submit,Gửi tin nhắn,1,2026-05-26 11:56:16
415,110,contact_submit_button,v6,0.7414,0.7582,0.7516,0.4799,0.484,0.7498,button,,Đăng xuất,0,2026-05-26 11:56:16
416,111,contact_name_field,v7,0.9879,1.0,0.865,0.511,0.764,0.9575,input,ctrl-contact-name,,1,2026-05-26 11:56:52
417,111,contact_name_field,v7,0.7157,1.0,0.8502,0.4768,0.764,0.8472,input,ctrl-contact-mess,,0,2026-05-26 11:56:52
418,111,contact_name_field,v7,0.7008,1.0,0.8468,0.5585,0.764,0.8404,input,ctrl-contact-phone,,0,2026-05-26 11:56:52
419,112,contact_phone_field,v7,0.9887,1.0,0.865,0.5537,0.764,0.9578,input,ctrl-contact-phone,,1,2026-05-26 11:56:53
420,112,contact_phone_field,v7,0.6943,1.0,0.8395,0.5025,0.764,0.8358,input,ctrl-contact-mess,,0,2026-05-26 11:56:53
421,112,contact_phone_field,v7,0.7008,0.95,0.8468,0.5547,0.764,0.8239,input,ctrl-contact-name,,0,2026-05-26 11:56:53
422,113,contact_mess_field,v7,0.9879,1.0,0.865,0.5503,0.764,0.9575,input,ctrl-contact-mess,,1,2026-05-26 11:56:54
423,113,contact_mess_field,v7,0.7157,0.95,0.8502,0.558,0.764,0.8307,input,ctrl-contact-name,,0,2026-05-26 11:56:54
424,113,contact_mess_field,v7,0.6943,0.95,0.8395,0.5095,0.764,0.8193,input,ctrl-contact-phone,,0,2026-05-26 11:56:54
425,114,contact_submit_button,v7,0.848,1.0,0.8344,0.5514,0.764,0.8944,button,submit-contact,Gửi thông tin,1,2026-05-26 11:56:54
426,114,contact_submit_button,v7,0.7414,0.7582,0.7516,0.4799,0.484,0.7498,button,,Đăng xuất,0,2026-05-26 11:56:54
427,115,contact_name_field,v8,0.6085,0.87,0.8079,0.7222,0.764,0.7506,input,contact-name_v8,,1,2026-05-26 11:57:21
428,115,contact_name_field,v8,0.4994,0.87,0.7892,0.5397,0.764,0.7028,input,contact-mess_v8,,0,2026-05-26 11:57:21
429,115,contact_name_field,v8,0.49,0.87,0.7846,0.6195,0.764,0.6979,input,contact-phone_v8,,0,2026-05-26 11:57:21
430,116,contact_phone_field,v8,0.5753,0.87,0.8095,0.7085,0.764,0.7381,input,contact-phone_v8,,1,2026-05-26 11:57:21
431,116,contact_phone_field,v8,0.485,0.87,0.7798,0.6068,0.764,0.6946,input,contact-mess_v8,,0,2026-05-26 11:57:21
432,116,contact_phone_field,v8,0.49,0.82,0.7915,0.763,0.764,0.6833,input,contact-name_v8,,0,2026-05-26 11:57:21
433,117,contact_mess_field,v8,0.5078,0.87,0.7964,0.6947,0.764,0.7081,input,contact-mess_v8,,1,2026-05-26 11:57:22
434,117,contact_mess_field,v8,0.4919,0.82,0.7939,0.6773,0.764,0.6847,input,contact-name_v8,,0,2026-05-26 11:57:22
435,117,contact_mess_field,v8,0.485,0.82,0.7846,0.7742,0.764,0.6794,input,contact-phone_v8,,0,2026-05-26 11:57:22
436,118,contact_submit_button,v8,0.7414,0.7582,0.7516,0.4799,0.484,0.7498,button,,Đăng xuất,1,2026-05-26 11:57:23
437,118,contact_submit_button,v8,0.6313,0.7916,0.7212,0.6822,0.764,0.7094,button,btn-contact-submit_v8,Gửi yêu cầu hỗ trợ,0,2026-05-26 11:57:23
438,119,contact_name_field,v9,0.7839,0.87,0.7933,0.6445,0.764,0.8149,input,v9-contact-name,,1,2026-05-26 11:57:59
439,119,contact_name_field,v9,0.5,0.87,0.7645,0.739,0.764,0.6962,input,v9-contact-phone,,0,2026-05-26 11:57:59
440,120,contact_phone_field,v9,0.6866,0.87,0.7852,0.7252,0.764,0.7747,input,v9-contact-phone,,1,2026-05-26 11:57:59
441,120,contact_phone_field,v9,0.6082,0.82,0.774,0.728,0.764,0.7245,input,v9-contact-name,,0,2026-05-26 11:57:59
442,121,contact_submit_button,v9,0.9167,0.7783,0.8545,0.5867,0.764,0.8536,button,v9-contact-submit,Gửi yêu cầu,1,2026-05-26 11:58:00
443,121,contact_submit_button,v9,0.7414,0.7582,0.7516,0.4799,0.484,0.7498,button,,Đăng xuất,0,2026-05-26 11:58:00
444,122,contact_name_field,v10,0.3892,0.87,0.7585,0.6787,0.764,0.6513,input,,,1,2026-05-26 11:58:27
445,122,contact_name_field,v10,0.1458,0.87,0.7388,0.551,0.764,0.5508,input,,,0,2026-05-26 11:58:27
446,123,contact_phone_field,v10,0.3117,0.87,0.756,0.6407,0.764,0.6203,input,,,1,2026-05-26 11:58:27
447,123,contact_phone_field,v10,0.2458,0.82,0.7418,0.768,0.764,0.5742,input,,,0,2026-05-26 11:58:27
448,124,contact_submit_button,v10,0.7243,0.8227,0.8222,0.5247,0.764,0.7842,button,,Gửi tin nhắn ngay,1,2026-05-26 11:58:28
449,124,contact_submit_button,v10,0.7414,0.7582,0.7516,0.4799,0.484,0.7498,button,,Đăng xuất,0,2026-05-26 11:58:28
450,125,contact_name_field,v11,0.8962,0.87,0.88,0.7333,0.764,0.883,input,,,1,2026-05-26 11:58:54
451,125,contact_name_field,v11,0.6527,0.87,0.8652,0.5383,0.764,0.7839,input,,,0,2026-05-26 11:58:54
452,125,contact_name_field,v11,0.6467,0.87,0.8618,0.6316,0.764,0.7806,input,,,0,2026-05-26 11:58:54
453,126,contact_phone_field,v11,0.9171,0.87,0.88,0.7206,0.764,0.8912,input,,,1,2026-05-26 11:58:54
454,126,contact_phone_field,v11,0.6467,0.87,0.8545,0.6176,0.764,0.7786,input,,,0,2026-05-26 11:58:54
455,126,contact_phone_field,v11,0.6467,0.82,0.8618,0.7516,0.764,0.7641,input,,,0,2026-05-26 11:58:54
456,127,contact_mess_field,v11,0.8447,0.87,0.88,0.7058,0.764,0.8629,input,,,1,2026-05-26 11:58:55
457,127,contact_mess_field,v11,0.6587,0.82,0.8652,0.6641,0.764,0.7697,input,,,0,2026-05-26 11:58:55
458,127,contact_mess_field,v11,0.6467,0.82,0.8545,0.7646,0.764,0.7621,input,,,0,2026-05-26 11:58:55
459,128,contact_submit_button,v11,0.7833,0.7772,0.844,0.6969,0.764,0.7983,button,,Gửi yêu cầu ngay,1,2026-05-26 11:58:56
460,128,contact_submit_button,v11,0.7414,0.7582,0.7516,0.4799,0.484,0.7498,button,,Đăng xuất,0,2026-05-26 11:58:56
461,129,register_email_field,v2,0.93,1.0,0.88,0.7524,0.764,0.9391,input,,,1,2026-05-26 12:00:31
462,129,register_email_field,v2,0.5467,1.0,0.8125,0.6526,0.764,0.7707,input,,,0,2026-05-26 12:00:31
463,130,register_password_field,v2,0.93,1.0,0.88,0.7396,0.764,0.9391,input,,,1,2026-05-26 12:00:31
464,130,register_password_field,v2,0.5467,0.95,0.8125,0.7356,0.764,0.7542,input,,,0,2026-05-26 12:00:31
465,131,register_button,v2,0.93,0.6313,1.0,0.7298,0.764,0.851,button,,Hoàn tất đăng ký,1,2026-05-26 12:00:32
466,132,register_email_field,v3,0.9785,1.0,0.815,0.7524,0.764,0.9398,input,v3-reg-email,,1,2026-05-26 12:00:55
467,132,register_email_field,v3,0.5708,1.0,0.7475,0.6526,0.764,0.7619,input,v3-reg-password,,0,2026-05-26 12:00:55
468,133,register_password_field,v3,0.9825,1.0,0.815,0.7396,0.764,0.9414,input,v3-reg-password,,1,2026-05-26 12:00:56
469,133,register_password_field,v3,0.566,0.95,0.7475,0.7356,0.764,0.7435,input,v3-reg-email,,0,2026-05-26 12:00:56
470,134,register_button,v3,0.959,1.0,0.5973,0.7298,0.764,0.8713,button,v3-reg-btn-submit,Đăng ký,1,2026-05-26 12:00:56
471,135,register_email_field,v4,0.8832,1.0,0.8271,0.6112,0.764,0.906,input,v4-register-email,,1,2026-05-26 12:01:19
472,135,register_email_field,v4,0.4778,1.0,0.7674,0.5387,0.764,0.7312,input,v4-register-password,,0,2026-05-26 12:01:19
473,136,register_password_field,v4,0.8843,1.0,0.8299,0.5919,0.764,0.9072,input,v4-register-password,,1,2026-05-26 12:01:20
474,136,register_password_field,v4,0.4778,0.95,0.7674,0.6492,0.764,0.7147,input,v4-register-email,,0,2026-05-26 12:01:20
475,137,register_button,v4,0.8665,1.0,0.9339,0.578,0.764,0.9294,button,v4-btn-register,Đăng ký,1,2026-05-26 12:01:20
476,138,register_email_field,v5,0.93,1.0,0.83,0.6326,0.764,0.9251,input,,,1,2026-05-26 12:01:44
477,138,register_email_field,v5,0.5467,1.0,0.7625,0.5411,0.764,0.7567,input,,,0,2026-05-26 12:01:44
478,139,register_password_field,v5,0.93,1.0,0.83,0.5889,0.764,0.9251,input,,,1,2026-05-26 12:01:44
479,139,register_password_field,v5,0.5467,0.95,0.7625,0.7206,0.764,0.7402,input,,,0,2026-05-26 12:01:44
480,140,register_button,v5,0.93,1.0,0.9403,0.5786,0.764,0.956,button,,Đăng ký,1,2026-05-26 12:01:45
481,141,register_email_field,v6,0.4557,1.0,0.7941,0.7524,0.764,0.7301,input,v6-register-email,,1,2026-05-26 12:02:08
482,141,register_email_field,v6,0.2612,1.0,0.7584,0.6526,0.764,0.6442,input,v6-register-password,,0,2026-05-26 12:02:08
483,142,register_password_field,v6,0.3843,1.0,0.7877,0.7104,0.764,0.7004,input,v6-register-password,,1,2026-05-26 12:02:09
484,142,register_password_field,v6,0.2612,0.95,0.7378,0.7356,0.764,0.622,input,v6-register-email,,0,2026-05-26 12:02:09
485,143,register_button,v6,0.9122,0.696,1.0,0.7003,0.764,0.8654,button,v6-btn-register,Tạo tài khoản,1,2026-05-26 12:02:09
486,144,register_email_field,v7,0.8776,1.0,0.8421,0.6721,0.764,0.9081,input,field-register-email,,1,2026-05-26 12:02:32
487,144,register_email_field,v7,0.4745,1.0,0.7824,0.5674,0.764,0.7341,input,field-register-password,,0,2026-05-26 12:02:32
488,145,register_password_field,v7,0.8795,1.0,0.8449,0.6499,0.764,0.9096,input,field-register-password,,1,2026-05-26 12:02:33
489,145,register_password_field,v7,0.4745,0.95,0.7824,0.7156,0.764,0.7176,input,field-register-email,,0,2026-05-26 12:02:33
490,146,register_button,v7,0.8648,1.0,0.9669,0.6274,0.764,0.938,button,action-register,Đăng ký,1,2026-05-26 12:02:33
491,147,register_email_field,v8,0.5391,0.87,0.8145,0.7488,0.764,0.7254,input,register-email_v8,,1,2026-05-26 12:02:56
492,147,register_email_field,v8,0.3445,0.87,0.7562,0.6585,0.764,0.6332,input,register-password_v8,,0,2026-05-26 12:02:56
493,148,register_password_field,v8,0.5402,0.87,0.8199,0.744,0.764,0.7274,input,register-password_v8,,1,2026-05-26 12:02:57
494,148,register_password_field,v8,0.3445,0.82,0.7562,0.7416,0.764,0.6167,input,register-email_v8,,0,2026-05-26 12:02:57
495,149,register_button,v8,0.6394,0.6808,0.846,0.7419,0.764,0.7109,button,btn-register_v8,Tạo tài khoản ngay,1,2026-05-26 12:02:57
496,150,register_email_field,v9,0.671,0.87,0.7777,0.7477,0.764,0.7665,input,v9-reg-email,,1,2026-05-26 12:03:21
497,150,register_email_field,v9,0.4741,0.87,0.7541,0.6515,0.764,0.6831,input,v9-reg-password,,0,2026-05-26 12:03:21
498,151,register_password_field,v9,0.675,0.87,0.8162,0.736,0.764,0.7789,input,v9-reg-password,,1,2026-05-26 12:03:21
499,151,register_password_field,v9,0.4693,0.82,0.7191,0.7325,0.764,0.655,input,v9-reg-email,,0,2026-05-26 12:03:21
500,152,register_button,v9,0.8903,0.8513,0.5973,0.7358,0.764,0.7954,button,v9-reg-submit,Hoàn tất đăng ký,1,2026-05-26 12:03:22
501,153,register_email_field,v10,0.379,0.87,0.7512,0.5794,0.624,0.6452,input,v10-email-field,,1,2026-05-26 12:03:45
502,153,register_email_field,v10,0.1641,0.87,0.6951,0.7039,0.624,0.5457,input,v10-pw-field,,0,2026-05-26 12:03:45
503,154,register_password_field,v10,0.2726,0.87,0.7332,0.7651,0.624,0.5987,input,v10-pw-field,,1,2026-05-26 12:03:45
504,154,register_password_field,v10,0.1708,0.82,0.6943,0.6669,0.624,0.5316,input,v10-email-field,,0,2026-05-26 12:03:45
505,155,register_button,v10,0.8158,0.6808,0.5452,0.644,0.624,0.6955,button,v10-create-account,Tạo tài khoản ngay,1,2026-05-26 12:03:46
506,156,register_email_field,v11,0.4,1.0,0.6896,0.7274,0.764,0.6791,input,,,1,2026-05-26 12:04:09
507,156,register_email_field,v11,0.3,1.0,0.6596,0.6261,0.764,0.6317,input,,,0,2026-05-26 12:04:09
508,157,register_password_field,v11,0.4,1.0,0.685,0.7139,0.764,0.6778,input,,,1,2026-05-26 12:04:10
509,157,register_password_field,v11,0.3,0.95,0.6631,0.7601,0.764,0.6162,input,,,0,2026-05-26 12:04:10
510,158,register_button,v11,0.8357,0.8513,0.964,0.7017,0.764,0.8768,button,,Hoàn tất đăng ký,1,2026-05-26 12:04:10
511,159,add_product_button,v2,0.93,0.8652,0.88,0.7611,0.764,0.8946,a,,Tạo sản phẩm,1,2026-05-26 12:06:19
512,159,add_product_button,v2,0.765,0.7624,0.6715,0.5433,0.764,0.738,a,,Chi tiết sản phẩm,0,2026-05-26 12:06:19
513,159,add_product_button,v2,0.765,0.7624,0.6715,0.5433,0.764,0.738,a,,Chi tiết sản phẩm,0,2026-05-26 12:06:19
514,159,add_product_button,v2,0.765,0.7624,0.6715,0.5433,0.764,0.738,a,,Chi tiết sản phẩm,0,2026-05-26 12:06:19
515,159,add_product_button,v2,0.765,0.7624,0.6715,0.5433,0.764,0.738,a,,Chi tiết sản phẩm,0,2026-05-26 12:06:19
516,159,add_product_button,v2,0.765,0.7624,0.6715,0.5433,0.764,0.738,a,,Chi tiết sản phẩm,0,2026-05-26 12:06:19
517,160,product_name_field,v2,0.93,1.0,0.88,0.747,0.764,0.9391,input,,,1,2026-05-26 12:06:35
518,160,product_name_field,v2,0.69,1.0,0.8459,0.647,0.764,0.836,input,,,0,2026-05-26 12:06:35
519,160,product_name_field,v2,0.69,1.0,0.8283,0.5285,0.764,0.831,input,,,0,2026-05-26 12:06:35
520,160,product_name_field,v2,0.69,1.0,0.8283,0.5285,0.764,0.831,input,,,0,2026-05-26 12:06:35
521,160,product_name_field,v2,0.69,1.0,0.8252,0.5401,0.764,0.8302,input,,,0,2026-05-26 12:06:35
522,160,product_name_field,v2,0.59,1.0,0.8455,0.5047,0.764,0.7968,input,,,0,2026-05-26 12:06:35
523,161,product_price_field,v2,0.93,1.0,0.88,0.7399,0.764,0.9391,input,,,1,2026-05-26 12:06:37
524,161,product_price_field,v2,0.69,1.0,0.8311,0.5096,0.764,0.8318,input,,,0,2026-05-26 12:06:37
525,161,product_price_field,v2,0.59,1.0,0.8236,0.5418,0.764,0.7907,input,,,0,2026-05-26 12:06:37
526,161,product_price_field,v2,0.59,1.0,0.8096,0.5215,0.764,0.7868,input,,,0,2026-05-26 12:06:37
527,161,product_price_field,v2,0.59,1.0,0.8096,0.5096,0.764,0.7868,input,,,0,2026-05-26 12:06:37
528,161,product_price_field,v2,0.59,1.0,0.8096,0.5215,0.764,0.7868,input,,,0,2026-05-26 12:06:37
529,162,submit_product_button,v2,0.93,0.6533,0.88,0.6203,0.764,0.8247,button,,XÁC NHẬN ĐĂNG SẢN PHẨM,1,2026-05-26 12:06:39
530,162,submit_product_button,v2,0.7375,0.7662,0.617,0.4099,0.484,0.7132,button,,Đăng xuất,0,2026-05-26 12:06:39
531,162,submit_product_button,v2,0.6375,0.7503,0.5812,0.4141,0.764,0.659,button,,+ Bổ sung thông số,0,2026-05-26 12:06:39
532,162,submit_product_button,v2,0.6375,0.7312,0.5812,0.4979,0.764,0.6527,button,,+ Thêm phiên bản lưu trữ,0,2026-05-26 12:06:39
533,162,submit_product_button,v2,0.6375,0.7286,0.5812,0.6059,0.764,0.6518,button,,+ Thêm màu sắc mới,0,2026-05-26 12:06:39
534,162,submit_product_button,v2,0.6729,0.62,0.5164,0.4085,0.764,0.6116,button,,×,0,2026-05-26 12:06:39
535,163,add_product_button,v3,0.9627,1.0,0.8406,0.7632,0.764,0.9408,a,v3-prod-btn-add,+ Thêm sản phẩm mới,1,2026-05-26 12:07:17
536,163,add_product_button,v3,0.71,0.8128,0.6805,0.5441,0.764,0.7357,a,,Sản phẩm,0,2026-05-26 12:07:17
537,163,add_product_button,v3,0.71,0.6635,0.7278,0.5282,0.764,0.6996,a,,Phone Shop,0,2026-05-26 12:07:17
538,163,add_product_button,v3,0.7812,0.6011,0.6931,0.5433,0.764,0.6971,a,v3-prod-view-6a0d531fd7e08f5e9abf61c5,Xem chi tiết,0,2026-05-26 12:07:17
539,163,add_product_button,v3,0.7812,0.6011,0.6915,0.5433,0.764,0.6967,a,v3-prod-view-6a1486c59d2ea9edeb0b6395,Xem chi tiết,0,2026-05-26 12:07:17
540,163,add_product_button,v3,0.7812,0.6011,0.6915,0.5433,0.764,0.6967,a,v3-prod-view-6a157da6a1a3a0064da553c0,Xem chi tiết,0,2026-05-26 12:07:17
541,164,product_name_field,v3,0.9682,1.0,0.8496,0.747,0.764,0.9455,input,v3-ap-name,,1,2026-05-26 12:07:33
542,164,product_name_field,v3,0.7325,1.0,0.8009,0.517,0.764,0.8399,input,v3-ap-spec-key-0,,0,2026-05-26 12:07:33
543,164,product_name_field,v3,0.7325,1.0,0.7981,0.517,0.764,0.8391,input,v3-ap-spec-val-0,,0,2026-05-26 12:07:33
544,164,product_name_field,v3,0.7143,1.0,0.8157,0.647,0.764,0.837,input,v3-ap-image,,0,2026-05-26 12:07:33
545,164,product_name_field,v3,0.71,1.0,0.8009,0.517,0.764,0.8312,input,v3-ap-gb-label-0,,0,2026-05-26 12:07:33
546,164,product_name_field,v3,0.6143,1.0,0.8153,0.5047,0.764,0.7979,input,v3-ap-price,,0,2026-05-26 12:07:33
547,165,product_price_field,v3,0.9708,1.0,0.8496,0.7399,0.764,0.9465,input,v3-ap-price,,1,2026-05-26 12:07:35
548,165,product_price_field,v3,0.7238,1.0,0.804,0.5331,0.764,0.8374,input,v3-ap-gb-price-0,,0,2026-05-26 12:07:35
549,165,product_price_field,v3,0.6133,1.0,0.7935,0.5418,0.764,0.7914,input,v3-ap-image,,0,2026-05-26 12:07:35
550,165,product_price_field,v3,0.6093,1.0,0.7825,0.5331,0.764,0.7867,input,v3-ap-spec-key-0,,0,2026-05-26 12:07:35
551,165,product_price_field,v3,0.6045,1.0,0.7825,0.5331,0.764,0.7849,input,v3-ap-spec-val-0,,0,2026-05-26 12:07:35
552,165,product_price_field,v3,0.6045,1.0,0.7825,0.5331,0.764,0.7849,input,v3-ap-gb-label-0,,0,2026-05-26 12:07:35
553,166,submit_product_button,v3,0.9559,1.0,0.6037,0.6203,0.764,0.8718,button,v3-ap-submit,ĐĂNG BÁN SẢN PHẨM,1,2026-05-26 12:07:36
554,166,submit_product_button,v3,0.7375,0.7662,0.617,0.4099,0.484,0.7132,button,,Đăng xuất,0,2026-05-26 12:07:36
555,166,submit_product_button,v3,0.6681,0.7467,0.6678,0.6062,0.764,0.694,button,v3-ap-add-variant,+ Thêm biến thể màu,0,2026-05-26 12:07:36
556,166,submit_product_button,v3,0.6713,0.715,0.6678,0.4123,0.764,0.6847,button,v3-ap-add-spec,+ Thêm thông số,0,2026-05-26 12:07:36
557,166,submit_product_button,v3,0.6634,0.6851,0.6678,0.494,0.764,0.6718,button,v3-ap-add-gb,+ Thêm lựa chọn GB,0,2026-05-26 12:07:36
558,166,submit_product_button,v3,0.6962,0.62,0.4873,0.4435,0.764,0.6126,button,v3-ap-rm-spec-0,×,0,2026-05-26 12:07:36
559,167,add_product_button,v4,0.9056,1.0,0.8174,0.5473,0.764,0.9121,a,v4-btn-add-product,+ Thêm sản phẩm mới,1,2026-05-26 12:08:14
560,167,add_product_button,v4,0.71,0.8128,0.6805,0.5441,0.764,0.7357,a,,Sản phẩm,0,2026-05-26 12:08:14
561,167,add_product_button,v4,0.71,0.6635,0.7278,0.5282,0.764,0.6996,a,,Phone Shop,0,2026-05-26 12:08:14
562,167,add_product_button,v4,0.71,0.6635,0.6981,0.5794,0.764,0.6913,a,,Giới thiệu,0,2026-05-26 12:08:14
563,167,add_product_button,v4,0.7595,0.6038,0.6916,0.5285,0.764,0.6891,a,v4-btn-view-6a0d531fd7e08f5e9abf61ed,Xem chi tiết,0,2026-05-26 12:08:14
564,167,add_product_button,v4,0.7595,0.6011,0.6931,0.5285,0.764,0.6886,a,v4-btn-view-6a0d531fd7e08f5e9abf619d,Xem chi tiết,0,2026-05-26 12:08:14
565,168,product_name_field,v4,0.7482,1.0,0.8169,0.6563,0.484,0.8505,input,v4-ap-name,,1,2026-05-26 12:08:30
566,168,product_name_field,v4,0.4943,1.0,0.8011,0.5303,0.484,0.7471,input,v4-ap-image,,0,2026-05-26 12:08:30
567,168,product_name_field,v4,0.5125,1.0,0.761,0.5121,0.484,0.743,input,v4-ap-spec-val-0,,0,2026-05-26 12:08:30
568,168,product_name_field,v4,0.5125,1.0,0.7516,0.5058,0.484,0.7403,input,v4-ap-spec-key-0,,0,2026-05-26 12:08:30
569,168,product_name_field,v4,0.505,1.0,0.7441,0.5051,0.484,0.7353,input,v4-ap-variant-name-0,,0,2026-05-26 12:08:30
570,168,product_name_field,v4,0.49,1.0,0.7516,0.5058,0.484,0.7315,input,v4-ap-gb-label-0,,0,2026-05-26 12:08:30
571,169,product_price_field,v4,0.7508,1.0,0.7901,0.5497,0.484,0.844,input,v4-ap-price,,1,2026-05-26 12:08:33
572,169,product_price_field,v4,0.5038,1.0,0.7511,0.5352,0.484,0.7368,input,v4-ap-gb-price-0,,0,2026-05-26 12:08:33
573,169,product_price_field,v4,0.4812,0.95,0.7265,0.5138,0.484,0.7046,input,v4-ap-variant-code-0,,0,2026-05-26 12:08:33
574,169,product_price_field,v4,0.3933,1.0,0.7778,0.4932,0.484,0.7012,input,v4-ap-image,,0,2026-05-26 12:08:33
575,169,product_price_field,v4,0.3845,1.0,0.7354,0.5352,0.484,0.6859,input,v4-ap-spec-val-0,,0,2026-05-26 12:08:33
576,169,product_price_field,v4,0.3893,1.0,0.7261,0.5415,0.484,0.6851,input,v4-ap-spec-key-0,,0,2026-05-26 12:08:33
577,170,submit_product_button,v4,0.7359,1.0,0.9037,0.4851,0.484,0.87,button,v4-ap-submit,ĐĂNG BÁN SẢN PHẨM,1,2026-05-26 12:08:34
578,170,submit_product_button,v4,0.7375,0.7662,0.617,0.4099,0.484,0.7132,button,,Đăng xuất,0,2026-05-26 12:08:34
579,170,submit_product_button,v4,0.6406,0.7467,0.5273,0.4169,0.484,0.6439,button,v4-ap-add-variant,+ Thêm biến thể màu,0,2026-05-26 12:08:34
580,170,submit_product_button,v4,0.6438,0.715,0.5273,0.516,0.484,0.6347,button,v4-ap-add-spec,+ Thêm thông số,0,2026-05-26 12:08:34
581,170,submit_product_button,v4,0.6359,0.6851,0.5273,0.4782,0.484,0.6217,button,v4-ap-add-gb,+ Thêm lựa chọn GB,0,2026-05-26 12:08:34
